,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,time
81,2.4404318686907185e-06,1.221076643518968e-06,0.0,4.9433418288178725e-08,4.0982960765680804e-08,0.0,0.1971267606449856,1.045510323471336,0.0,-0.016260502066727228,0.004377788799099068,0.0,0.19962684449318363,1.0465281327784133,0.0,-0.01646712942620582,0.004909725549166536,0.0,81
82,2.4899356813935444e-06,1.262449846197506e-06,0.0,4.957422046906932e-08,4.176339189229873e-08,0.0,0.18084377853398376,1.049760082183596,0.0,-0.01630548067848257,0.0041217386516054205,0.0,0.18308156500957,1.0512807197663214,0.0,-0.01662228934801777,0.004596057971823885,0.0,82
83,2.5395739867123264e-06,1.3046035870145952e-06,0.0,4.970240436108326e-08,4.2544037754177366e-08,0.0,0.1645178012523792,1.0537538858432434,0.0,-0.016346491232057003,0.0038658764482896227,0.0,0.1663906803194848,1.0557090496252164,0.0,-0.01675845777254333,0.004261373992210362,0.0,83
84,2.5893341956166226e-06,1.34753797780991e-06,0.0,4.9818028452970415e-08,4.3324692569453905e-08,0.0,0.14815276364243354,1.0574919361307797,0.0,-0.016383599945371183,0.003610229646093483,0.0,0.14957508310344414,1.0597937691300383,0.0,-0.016871848902139143,0.003909000985641786,0.0,84
85,2.6392037791532968e-06,1.3912529260903173e-06,0.0,4.9921154410865246e-08,4.410515345367327e-08,0.0,0.1317525371970773,1.0609744575758937,0.0,-0.016416867123308348,0.003354816546591352,0.0,0.13265917662926496,1.063519186567847,0.0,-0.01695924161165552,0.003542929748684225,0.0,85
86,2.689170271568666e-06,1.4357481379435599e-06,0.0,5.001184696787384e-08,4.488522045232978e-08,0.0,0.11532093697755251,1.064201688572395,0.0,-0.0164463452164162,0.0030996467384049693,0.0,0.11567023019673234,1.0668739209257263,0.0,-0.01701813371496818,0.0031677777856746916,0.0,86
87,2.7392212733209784e-06,1.4810231209830284e-06,0.0,5.009017381514048e-08,4.566469657047114e-08,0.0,0.09886173058586675,1.0671738732694673,0.0,-0.01647207669060438,0.002844722353201588,0.0,0.09863757110105542,1.0698514792579705,0.0,-0.017046911580780096,0.002788686774243145,0.0,87
88,2.7893444539847947e-06,1.5270771873205722e-06,0.0,5.015620549457476e-08,4.644338779915542e-08,0.0,0.08237864913729838,1.069891255170866,0.0,-0.016494092161086337,0.0025900401604030507,0.0,0.0815916175082893,1.0724506949534414,0.0,-0.01704499838942431,0.002411152180147505,0.0,88
89,2.8395275550489926e-06,1.5739094565640632e-06,0.0,5.021001529335182e-08,4.7221103138483686e-08,0.0,0.06587539976504286,1.0723540731657955,0.0,-0.016512409160393,0.002335594281079281,0.0,0.06456279009706063,1.07467596836904,0.0,-0.017012951077683167,0.0020408028105471047,0.0,89
90,2.8897583926101874e-06,1.6215188588361313e-06,0.0,5.025167914021985e-08,4.7997654616911334e-08,0.0,0.04935567892994021,1.0745625604128055,0.0,-0.016527031701186638,0.0020813791579054265,0.0,0.047580361310150095,1.0765372757975271,0.0,-0.016952492953549895,0.0016831597265128187,0.0,90
91,2.9400248599633474e-06,1.6699041378102128e-06,0.0,5.0281275503571685e-08,4.877285730657915e-08,0.0,0.032823185784302385,1.0765169461403588,0.0,-0.016537950546944513,0.0018273924393728902,0.0,0.03067130299725014,1.07804994171798,0.0,-0.01686648902112233,0.0013434022083451058,0.0,91
92,2.99031493009132e-06,1.7190638537598443e-06,0.0,5.0298885291172075e-08,4.954652933449986e-08,0.0,0.01628163502487464,1.0782174601803387,0.0,-0.016545143933812553,0.001573637616401193,0.0,0.0138591781650672,1.0792341893206054,0.0,-0.016758884805396366,0.0010261538882340923,0.0,92
93,3.0406166580548393e-06,1.7689963866170376e-06,0.0,5.0304591751387196e-08,5.0318491889572334e-08,0.0,-0.0002652310644017872,1.0796643400302006,0.0,-0.016548578486632274,0.0013201265064539725,0.0,-0.002836898961805806,1.0801144859666383,0.0,-0.016634629489545593,0.0007352813476411207,0.0,93
94,3.090918183284427e-06,1.8196999390356302e-06,0.0,5.0298480375739903e-08,5.1088569225558475e-08,0.0,-0.01681363152005262,1.0808578404549125,0.0,-0.01654821026726457,0.001066881888423393,0.0,-0.01940322324893183,1.080718682790982,0.0,-0.01649958837192374,0.00047368061135320534,0.0,94
95,3.141207731775422e-06,1.871172539455724e-06,0.0,5.028063880261606e-08,5.185658866033223e-08,0.0,-0.03335973681477823,1.0817982459736084,0.0,-0.016543986232220084,0.0008139406229856015,0.0,-0.03583235849516349,1.0810769206137265,0.0,-0.01636042220028628,0.00024302441895103025,0.0,95
96,3.1914736181872185e-06,1.9234120451657326e-06,0.0,5.0251156721976634e-08,5.262238057188362e-08,0.0,-0.049899660912828867,1.0824858867995242,0.0,-0.01653584673284956,0.0005613573525970383,0.0,-0.052123837578412865,1.0812202562003628,0.0,-0.016224382085785135,4.3462632907023365e-05,0.0,96
97,3.2417042478476624e-06,1.976416145359109e-06,0.0,5.021012578099655e-08,5.338577839171448e-08,0.0,-0.06642945674499294,1.0829211586264544,0.0,-0.016523729867220727,0.0003092083413436072,0.0,-0.06828458305439393,1.0811789770972735,0.0,-0.016098954455353615,-0.00012668861103304032,0.0,97
98,3.2918881186635555e-06,2.030182364183526e-06,0.0,5.015763949066382e-08,5.414661859635977e-08,0.0,-0.08294511729923001,1.0831045458390205,0.0,-0.016507578249299586,5.759431106001477e-05,0.0,-0.08432887035508298,1.0809806393422081,0.0,-0.015991310228345535,-0.0002711764007883752,0.0,98
99,3.342013822938312e-06,2.0847080637810028e-06,0.0,5.009379313352822e-08,5.490474069775487e-08,0.0,-0.0994425846874454,1.083036646261893,0.0,-0.016487347939219233,-0.00019335940339449678,0.0,-0.10027764241496107,1.0806479807634233,0.0,-0.015907578976089305,-0.00039582336541346956,0.0,99
100,3.392070049098096e-06,2.139990447318134e-06,0.0,5.001868367295902e-08,5.5659987232991046e-08,0.0,-0.115917768627719,1.0827181938922343,0.0,-0.016463018026039056,-0.0004435069216277933,0.0,-0.11615705917660137,1.0801969979053987,0.0,-0.015852070270435357,-0.0005081979319096073,0.0,100
101,3.442045583328202e-06,2.196026562005907e-06,0.0,4.993240966439573e-08,5.6412203753654015e-08,0.0,-0.1323665736432956,1.082150075067038,0.0,-0.016434598283941282,-0.0006926905128790788,0.0,-0.13199633861718016,1.0796355550085077,0.0,-0.015826651137642735,-0.00061690972930642,0.0,101
102,3.4919293111219377e-06,2.252813302108586e-06,0.0,4.9835071169088074e-08,5.716123881450232e-08,0.0,-0.14878493158155368,1.081333334108326,0.0,-0.01640213227695136,-0.0009407524777994497,0.0,-0.14782516449625688,1.0789628455772249,0.0,-0.01583049224898663,-0.0007306468590140714,0.0,102
103,3.5417102187446905e-06,2.310347411940676e-06,0.0,4.972676967068708e-08,5.79069439608718e-08,0.0,-0.16516883410922972,1.080269166847088,0.0,-0.016365694653252532,-0.001187547227544222,0.0,-0.1636710937388861,1.078169836091708,0.0,-0.015860284831153242,-0.0008571971485543599,0.0,103
104,3.5913773946161127e-06,2.368625488850282e-06,0.0,4.9607607994807805e-08,5.864917371404217e-08,0.0,-0.1815143597834594,1.0789589036147769,0.0,-0.016325383533549353,-0.001432950376642546,0.0,-0.17955740096842826,1.0772405632146473,0.0,-0.015910855038831707,-0.0010027112343547408,0.0,104
105,3.6409200306133084e-06,2.427643986186461e-06,0.0,4.9477690231427886e-08,5.938778555392515e-08,0.0,-0.19781769220127143,1.0774039857733506,0.0,-0.016281310579642688,-0.00167686299939526,0.0,-0.195501643553797,1.0761539548071903,0.0,-0.015975966306683298,-0.001171357326500278,0.0,105
106,3.6903274232977034e-06,2.4873992162477256e-06,0.0,4.9337121659809955e-08,6.012263989875127e-08,0.0,-0.21407512852989063,1.0756059405810996,0.0,-0.016233591625631295,-0.0019192111692086968,0.0,-0.2115150037522025,1.0748857862553125,0.0,-0.016049076196640363,-0.0013653579747033783,0.0,106
107,3.739588975067916e-06,2.5478873532087004e-06,0.0,4.9186008675580274e-08,6.085360008179341e-08,0.0,-0.23028308006274037,1.073566358224096,0.0,-0.016182339795471203,-0.0021599423525285855,0.0,-0.22760227477398687,1.0734104619695288,0.0,-0.01612389190839432,-0.0015852815317288205,0.0,107
108,3.7886941952406133e-06,2.6091044360221556e-06,0.0,4.9024458719642444e-08,6.158053232544459e-08,0.0,-0.24643806756971648,1.0712868730454195,0.0,-0.016127661648663204,-0.002399020629130225,0.0,-0.24376226656878358,1.071702457529608,0.0,-0.016194680561009967,-0.0018304286105863266,0.0,108
109,3.837632701061074e-06,2.6710463712940107e-06,0.0,4.8852580208701857e-08,6.230330571311412e-08,0.0,-0.2625367141556321,1.0687691492963107,0.0,-0.0160696558450336,-0.002636422281772751,0.0,-0.2599884115534585,1.0697373962818173,0.0,-0.01625637547143786,-0.002099188564372328,0.0,109
110,3.886394218645004e-06,2.7337089361293966e-06,0.0,4.8670482467277676e-08,6.302179215943577e-08,0.0,-0.27857573759240617,1.0660148706179144,0.0,-0.016008413361547,-0.0028721325673316945,0.0,-0.2762694111123408,1.0674928245394648,0.0,-0.01630455675856556,-0.0023893002208396153,0.0,110
111,3.934968583853088e-06,2.7970877809483106e-06,0.0,4.847827566115911e-08,6.373586637924168e-08,0.0,-0.29455194315049477,1.0630257320057774,0.0,-0.015944018300210906,-0.0031061438423470216,0.0,-0.29258983984389275,1.064948786500487,0.0,-0.016335384107788287,-0.002698002876012835,0.0,111
112,3.983345743099702e-06,2.861178432269834e-06,0.0,4.8276070732315904e-08,6.444540585568652e-08,0.0,-0.3104622171372362,1.0598034330485728,0.0,-0.015876548558333994,-0.0033384548073606647,0.0,-0.3089306907716929,1.0620882968007457,0.0,-0.016345540724168595,-0.0030220966429339935,0.0,112
113,4.031515754097297e-06,2.9259762954642136e-06,0.0,4.806397933530825e-08,6.515029080783527e-08,0.0,-0.32630352078098246,1.0563496715636593,0.0,-0.015806075920077996,-0.0035690704314983446,0.0,-0.325269890810926,1.0588977817908098,0.0,-0.016332224201259002,-0.003357947686146396,0.0,113
114,4.07946878653797e-06,2.9914766574723903e-06,0.0,4.7842113775267365e-08,6.585040415796039e-08,0.0,-0.3420728838000997,1.0526661372156856,0.0,-0.015732665399410685,-0.003798002053671327,0.0,-0.3415828400661014,1.0553675230640016,0.0,-0.01629319806881028,-0.0037014791421277056,0.0,114
115,4.1271951227138454e-06,3.0576746894927825e-06,0.0,4.7610586947544394e-08,6.654563149872743e-08,0.0,-0.3577673969470393,1.0487545051903677,0.0,-0.01565637390439639,-0.004025267184544748,0.0,-0.35784303249737737,1.0514920973990456,0.0,-0.01622689835714452,-0.004048186274620304,0.0,115
116,4.174685158077995e-06,3.1245654496352582e-06,0.0,4.7369512279152714e-08,6.72358610603726e-08,0.0,-0.37338420299023023,1.0446164304169074,0.0,-0.015577248494718287,-0.0042508886408623835,0.0,-0.37402280151936823,1.0472707731477513,0.0,-0.016132573158134815,-0.004393205708871763,0.0,116
